stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_stationroutes,
5231,5231,"144 Street & McQueen Road",,  53.552749,-113.570159,,,0,305,
5232,5232,"163 Street & 107 Avenue",,  53.550918,-113.602758,,,0,125,
5233,5233,"149 Street & 89 Avenue",,  53.521050,-113.578083,,,0,2,
5234,5234,"167 Street & 98 Avenue",,  53.536726,-113.609970,,,0,113,
5235,5235,"149 Street & 114 Avenue",,  53.562832,-113.578206,,,0,123:129,
5236,5236,"145 Street & 95 Avenue",,  53.531549,-113.573247,,,0,109,
5237,5237,"149 Street & 95 Avenue",,  53.531852,-113.577879,,,0,2,
5238,5238,"156 Street & 76 Avenue",,  53.508311,-113.590312,,,0,4:118:310:926,
5239,5239,"146 Street & 112 Avenue",,  53.560539,-113.574185,,,0,123,
5240,5240,"135 Street & 109 Avenue",,  53.554594,-113.555438,,,0,115:128:150,
5241,5241,"Meadowlark Road & 87 Avenue",,  53.519577,-113.597261,,,0,1:2:4:23:33:106:310:926,
5242,5242,"135 Street & 109B Avenue",,  53.556416,-113.555440,,,0,115:125:128:150,
5243,5243,"156 Street & 110 Avenue",,  53.556246,-113.590318,,,0,3,
5244,5244,"142 Street & 118 Avenue",,  53.570273,-113.565231,,,0,3:122,
5245,5245,"152 Street & 76 Avenue",,  53.508612,-113.582513,,,0,118:310,
5246,5246,"160 Street & 100A Avenue",,  53.540312,-113.598015,,,0,150,
5247,5247,"142 Street & 107 Avenue",,  53.549644,-113.565895,,,0,115:150:305,
5248,5248,"135 Street & 115 Avenue",,  53.564869,-113.554773,,,0,115:124:128:150:757,
5249,5249,"163 Street & Stony Plain Road",,  53.541362,-113.603475,,,0,14:111:113:114:123:310:311:317,
5250,5250,"156 Street & 95 Avenue",,  53.531449,-113.589716,,,0,109,
5251,5251,"156 Street & 114 Avenue",,  53.563551,-113.590296,,,0,3,
5252,5252,"153 Street & Stony Plain Road",,  53.541349,-113.585544,,,0,1:111:120:150,
5253,5253,"178 Street & 95 Avenue",,  53.528546,-113.629152,,,0,111:150:311,
5256,5256,"139 Street & 116 Avenue",,  53.568624,-113.561312,,,0,115:150,
5258,5258,"163 Street & 107 Avenue",,  53.551661,-113.602762,,,0,125,
5259,5259,"153 Street & 114 Avenue",,  53.563125,-113.583775,,,0,123,
5260,5260,"Buena Vista Road & 81 Avenue",,  53.515527,-113.555764,,,0,596,
5261,5261,"152 Street & 76 Avenue",,  53.508555,-113.583424,,,0,118:310,
5262,5262,"147 Street & Stony Plain Road",,  53.542069,-113.574689,,,0,1:2:111:120:150:305,
5263,5263,"135 Street & 109A Avenue",,  53.555745,-113.555859,,,0,125,
5264,5264,"151 Street & 107 Avenue",,  53.550949,-113.581381,,,0,7,
5265,5265,"142 Street & 109B Avenue",,  53.556816,-113.565681,,,0,305,
5266,5266,"151 Street & 95 Avenue",,  53.531582,-113.581964,,,0,109,
5267,5267,"165 Street & 88 Avenue",,  53.523318,-113.608608,,,0,113,
5268,5268,"163 Street & 106 Avenue",,  53.549553,-113.602751,,,0,125,
5269,5269,"135 Street & 109 Avenue",,  53.553991,-113.555590,,,0,115:128:150:757,
5270,5270,"156 Street & 77A Avenue",,  53.510204,-113.590264,,,0,4:118:310:926,
5271,5271,"148 Street & 115 Avenue",,  53.565212,-113.573439,,,0,121,
5272,5272,"182 Street & 89 Avenue",,  53.524074,-113.637911,,,0,14:311,
5273,5273,"178 Street & 98 Avenue",,  53.532941,-113.629521,,,0,122:126:129:137,
5274,5274,"168 Street & 92 Avenue",,  53.526520,-113.612570,,,0,113,
5275,5275,"165 Street & 87A Avenue",,  53.521602,-113.608894,,,0,113:310,
5276,5276,"168 Street & 93 Avenue",,  53.528315,-113.611166,,,0,113,
5277,5277,"152 Street & 110 Avenue",,  53.555929,-113.583134,,,0,125,
5278,5278,"149 Street & 123 Avenue",,  53.577274,-113.577908,,,0,121,
5279,5279,"152 Street & 121A Avenue",,  53.573599,-113.582658,,,0,129,
5280,5280,"151 Street & 95 Avenue",,  53.531478,-113.581083,,,0,109,
5281,5281,"156 Street & 87 Avenue",,  53.519337,-113.589698,,,0,2:106:112:115,
5282,5282,"156 Street & 87 Avenue",,  53.519546,-113.591099,,,0,2:4:106:112:115:118:310:926,
5283,5283,"182 Street & 87 Avenue",,  53.521929,-113.637023,,,0,14:311,
5284,5284,"158 Street & 95 Avenue",,  53.531484,-113.593547,,,0,109,
5285,5285,"147 Street & 95 Avenue",,  53.531473,-113.574226,,,0,109,
5286,5286,"147 Street & 118 Avenue",,  53.570480,-113.575705,,,0,3:121:122:126,
5287,5287,"161 Street & 104 Avenue",,  53.546455,-113.599639,,,0,125,
5288,5288,"159 Street & 103 Avenue",,  53.545067,-113.595577,,,0,125,
5289,5289,"156 Street & 93A Avenue",,  53.528934,-113.590430,,,0,1:118,
5290,5290,"135 Street & Yellowhead Trail",,  53.580654,-113.558518,,,0,121,
5291,5291,"145 Street & 87 Avenue",,  53.518993,-113.570350,,,0,112:115,
5292,5292,"163 Street & 96A Avenue",,  53.533678,-113.602850,,,0,150:310,
5293,5293,"143 Street & Stony Plain Road",,  53.542783,-113.566684,,,0,2:14:111,
5294,5294,"144 Street & 96 Avenue",,  53.533062,-113.571493,,,0,109,
5295,5295,"167 Street & 95 Avenue",,  53.531556,-113.609710,,,0,109:113:150,
5296,5296,"159 Street & Whitemud Drive",,  53.511057,-113.596943,,,0,4:926,
5297,5297,"178 Street & 96 Avenue",,  53.530968,-113.630698,,,0,122:126:129:137,
5298,5298,"149 Street & 84 Avenue",,  53.516622,-113.578063,,,0,106:596,
5299,5299,"156 Street & 95 Avenue",,  53.531587,-113.591608,,,0,109,
5301,5301,"Meadowlark Transit Centre",,  53.521804,-113.594422,,,0,1:118:310,
5302,5302,"Meadowlark Transit Centre",,  53.521520,-113.594247,,,0,1:118:310,
5304,5304,"142 Street & 124 Avenue",,  53.579053,-113.566777,,,0,121,
5305,5305,"146 Street & 111 Avenue",,  53.559000,-113.570609,,,0,129,
5306,5306,"142 Street & 115 Avenue",,  53.564886,-113.565918,,,0,121:126,
5307,5307,"Cameron Heights Drive & Cameron Heights Way",,  53.472751,-113.635060,,,0,103,
5309,5309,"145 Street & 123 Avenue",,  53.576775,-113.571733,,,0,121,
5310,5310,"184 Street & Lessard Road",,  53.483924,-113.645754,,,0,101:138,
5313,5313,"164 Street & Stony Plain Road",,  53.541247,-113.603872,,,0,14:111:113:114:123:311:317,
5315,5315,"154 Street & 121A Avenue",,  53.573627,-113.587694,,,0,129,
5316,5316,"145 Street & 123 Avenue",,  53.576724,-113.569658,,,0,121,
5318,5318,"149 Street & 90 Avenue",,  53.522813,-113.578068,,,0,2,
5320,5320,"170 Street & 95 Avenue",,  53.531808,-113.617213,,,0,109:150,
5321,5321,"162 Street & 100A Avenue",,  53.540314,-113.601206,,,0,150,
5322,5322,"135 Street & 115 Avenue",,  53.564952,-113.554570,,,0,115:150,
5323,5323,"167 Street & 80 Avenue",,  53.513921,-113.609821,,,0,112:115,
5324,5324,"159 Street & 110 Avenue",,  53.555990,-113.593950,,,0,125,
5325,5325,"174 Street & 98A Avenue",,  53.534279,-113.622403,,,0,109:311,
5328,5328,"174 Street & 98A Avenue",,  53.534127,-113.622803,,,0,109:311,
5329,5329,"135 Street & 111 Avenue",,  53.558472,-113.555625,,,0,115:125:128:150:757,
5330,5330,"139 Street & 118 Avenue",,  53.570227,-113.560737,,,0,3:122,
5331,5331,"149 Street & 110 Avenue",,  53.555903,-113.578507,,,0,125,
5332,5332,"152 Street & 87 Avenue",,  53.519377,-113.581927,,,0,2:106:112:115,
5333,5333,"167 Street & 118 Avenue",,  53.570554,-113.609694,,,0,122:126:129,
5334,5334,"163 Street & 100A Avenue",,  53.540214,-113.602048,,,0,150,
5335,5335,"142 Street & 106 Avenue",,  53.548426,-113.565850,,,0,115:150:305,
5336,5336,"137 Street & 115 Avenue",,  53.565259,-113.558414,,,0,115:150,
5337,5337,"159 Street & Patricia Drive",,  53.508286,-113.593840,,,0,4:926,
5338,5338,"135 Street & 118 Avenue",,  53.570363,-113.555076,,,0,3:122,
5339,5339,"139 Street & 109A Avenue",,  53.555740,-113.560587,,,0,125,
5341,5341,"161 Street & 110 Avenue",,  53.555980,-113.597894,,,0,125,
5342,5342,"169 Street & 83 Avenue",,  53.516960,-113.612472,,,0,112:115,
5343,5343,"138 Street & Buena Vista Road",,  53.519293,-113.560288,,,0,596,
5344,5344,"142 Street & Stony Plain Road",,  53.542357,-113.565542,,,0,109:112:115,
5345,5345,"147 Street & 87 Avenue",,  53.519292,-113.574323,,,0,112:115:596,
5346,5346,"144 Street & Stony Plain Road",,  53.542518,-113.569454,,,0,1:2:111:120:150:305,
5347,5347,"156 Street & 84 Avenue",,  53.517432,-113.590194,,,0,4:118:310:926,
5348,5348,"149 Street & 91 Avenue",,  53.525206,-113.577863,,,0,2,
5349,5349,"167 Street & 96 Avenue",,  53.534091,-113.610542,,,0,113,
5350,5350,"154 Street & 110 Avenue",,  53.555910,-113.586557,,,0,125,
5351,5351,"167 Street & Stony Plain Road",,  53.540819,-113.609216,,,0,14:111:114:123:317,
5352,5352,"155 Street & 76 Avenue",,  53.507930,-113.588545,,,0,118:310,
5353,5353,"159 Street & Stony Plain Road",,  53.541373,-113.596196,,,0,14:111:113:114:123:310:311:317,
5355,5355,"163 Street & 92 Avenue",,  53.525775,-113.602933,,,0,310,
5356,5356,"St Albert Trail & Dovercourt Avenue",,  53.576541,-113.554063,,,0,124:128:757,
5357,5357,"149 Street & 118 Avenue",,  53.570493,-113.579147,,,0,3:122:126,
5358,5358,"163 Street & 97 Avenue",,  53.534886,-113.602650,,,0,150,
5359,5359,"159 Street & 87 Avenue",,  53.519398,-113.595722,,,0,2:4:106:112:115:118:310,
5360,5360,"156 Street & 102 Avenue",,  53.543456,-113.590256,,,0,3:7,
5361,5361,"Buena Vista Road & Valleyview Crescent",,  53.516919,-113.557380,,,0,596,
5362,5362,"143 Street & 112 Avenue",,  53.560423,-113.567007,,,0,123,
5363,5363,"165 Street & 95 Avenue",,  53.531545,-113.607787,,,0,113,
5364,5364,"163 Street & 100 Avenue",,  53.538791,-113.602789,,,0,150,
5365,5365,"142 Street & 85 Avenue",,  53.517574,-113.565574,,,0,112:115,
5366,5366,"156 Street & 95 Avenue",,  53.531876,-113.590214,,,0,1:109:118,
5367,5367,"168 Street & 93 Avenue",,  53.528384,-113.611280,,,0,113,
5368,5368,"152 Street & 118 Avenue",,  53.570354,-113.582901,,,0,3:122:126,
5369,5369,"156 Street & 92 Avenue",,  53.526187,-113.590438,,,0,1:118,
5370,5370,"154 Street & 114 Avenue",,  53.563147,-113.586910,,,0,123,
5371,5371,"145 Street & 85 Avenue",,  53.517451,-113.570367,,,0,112:115,
5372,5372,"156 Street & 95 Avenue",,  53.531240,-113.590481,,,0,1:118,
5373,5373,"163 Street & 104 Avenue",,  53.546692,-113.602528,,,0,125,
5374,5374,"156 Street & 114 Avenue",,  53.563084,-113.589830,,,0,123,
5375,5375,"168 Street & 88 Avenue",,  53.524316,-113.612458,,,0,113,
5376,5376,"150 Street & Stony Plain Road",,  53.541350,-113.580993,,,0,1:111:120:150,
5377,5377,"178 Street & 95 Avenue",,  53.527954,-113.630419,,,0,111:122:126:129:137:150,
5378,5378,"155 Street & 76 Avenue",,  53.507831,-113.588719,,,0,118:310,
5379,5379,"156 Street & 97 Avenue",,  53.534361,-113.590420,,,0,1:109:118,
5380,5380,"146 Street & 107 Avenue",,  53.551115,-113.572834,,,0,7,
5381,5381,"178 Street & 89 Avenue",,  53.523448,-113.630277,,,0,111:122:126:129:137:150,
5382,5382,"135 Street & 107 Avenue",,  53.551068,-113.556470,,,0,7:115:150,
5383,5383,"163 Street & 95 Avenue",,  53.532112,-113.602613,,,0,150:310,
5384,5384,"133 Street & Stony Plain Road",,  53.545971,-113.552206,,,0,1:2:111:112:120,
5385,5385,"St Albert Trail & 122 Avenue",,  53.573285,-113.551380,,,0,124:128:757,
5386,5386,"142 Street & 107 Avenue",,  53.551146,-113.567940,,,0,7:305,
5387,5387,"139 Street & 118 Avenue",,  53.570045,-113.561460,,,0,115:150,
5388,5388,"182 Street & 91 Avenue",,  53.526383,-113.639167,,,0,14:311,
5389,5389,"154 Street & 118 Avenue",,  53.570501,-113.587953,,,0,3:122:126:197,
5390,5390,"140 Street & 111 Avenue",,  53.558775,-113.561957,,,0,121:123:126:129:305,
5391,5391,"135 Street & 114 Avenue",,  53.563649,-113.553679,,,0,5:122:124:128:305,
5392,5392,"136 Street & 111 Avenue",,  53.558991,-113.558125,,,0,121:123:126:129:305,
5393,5393,"139 Street & 122 Avenue",,  53.573423,-113.560912,,,0,115:150,
5397,5397,"169 Street & Stony Plain Road",,  53.541403,-113.613711,,,0,14:114:123:317,
5398,5398,"146 Street & 109 Avenue",,  53.556444,-113.572402,,,0,125,
5399,5399,"152 Street & 87 Avenue",,  53.519518,-113.582766,,,0,2:106:112:115,
5402,5402,"160 Street & 121A Avenue",,  53.573412,-113.596664,,,0,129,
5403,5403,"170 Street & 118 Avenue",,  53.570355,-113.613752,,,0,122:126:129,
5404,5404,"149 Street & 123 Avenue",,  53.576720,-113.577252,,,0,121,
5405,5405,"Meadowlark Road & 87 Avenue",,  53.520094,-113.596491,,,0,1:118:310,
5406,5406,"142 Street & 107 Avenue nearside",,  53.550370,-113.565626,,,0,115:150:305,
5407,5407,"188 Street & Lessard Road",,  53.483865,-113.647968,,,0,101:103,
5409,5409,"165 Street & 88 Avenue",,  53.522714,-113.608493,,,0,113:310,
5410,5410,"178 Street & 95 Avenue",,  53.528493,-113.633859,,,0,311,
5412,5412,"184 Street & 57 Avenue",,  53.492111,-113.640268,,,0,101:103:138,
5413,5413,"149 Street & 114 Avenue",,  53.563519,-113.577859,,,0,129,
5414,5414,"184 Street & Lessard Road",,  53.484612,-113.645161,,,0,103,
5415,5415,"154 Street & 119 Avenue",,  53.571922,-113.587250,,,0,197,
5416,5416,"167 Street & 118 Avenue",,  53.570345,-113.608385,,,0,122:126:129,
5418,5418,"170 Street Service Road & 114 Avenue",,  53.562942,-113.614025,,,0,126,
5419,5419,"184 Street & Callingwood Road nearside",,  53.495421,-113.642182,,,0,102:104,
5420,5420,"149 Street & 84 Avenue",,  53.517277,-113.577838,,,0,106:112:115:596,
5421,5421,"153 Street & 95 Avenue",,  53.531493,-113.584256,,,0,109,
5422,5422,"137 Street & 109A Avenue",,  53.555744,-113.558531,,,0,125,
5423,5423,"146 Street & Stony Plain Road",,  53.542055,-113.573084,,,0,1:2:111:120:150:305,
5424,5424,"178 Street & 93 Avenue",,  53.526049,-113.630142,,,0,111:122:126:129:137:150,
5425,5425,"162 Street & Stony Plain Road",,  53.541235,-113.600280,,,0,14:111:113:114:123:311:317,
5426,5426,"156 Street & 99 Avenue",,  53.538019,-113.590205,,,0,1:109:118,
5427,5427,"153 Street & 107 Avenue",,  53.551118,-113.585571,,,0,7,
5428,5428,"142 Street & 115 Avenue",,  53.565429,-113.565716,,,0,126,
5429,5429,"139 Street & 115 Avenue",,  53.565529,-113.561294,,,0,115:150,
5430,5430,"142 Street & McQueen Road",,  53.556281,-113.566590,,,0,125,
5431,5431,"149 Street & 116 Avenue",,  53.567481,-113.578060,,,0,121:129,
5432,5432,"138 Street & Stony Plain Road",,  53.543728,-113.560436,,,0,1:2:111:112:120,
5433,5433,"142 Street & 80 Avenue",,  53.515074,-113.565541,,,0,112:115,
5434,5434,"156 Street & 92 Avenue",,  53.526924,-113.590206,,,0,1:118,
5435,5435,"156 Street & 93A Avenue",,  53.529369,-113.590220,,,0,1:118,
5436,5436,"Buena Vista Road & 81 Avenue",,  53.514808,-113.555988,,,0,596,
5437,5437,"149 Street & 100 Avenue",,  53.540016,-113.577859,,,0,2,
5438,5438,"159 Street & 87 Avenue",,  53.518963,-113.596833,,,0,23:33:112:115,
5439,5439,"149 Street & 99 Avenue",,  53.537430,-113.578110,,,0,2,
5441,5441,"153 Street & 107 Avenue",,  53.550963,-113.584850,,,0,7,
5442,5442,"144 Street & 107 Avenue",,  53.550978,-113.568968,,,0,7:305,
5444,5444,"156 Street & 118 Avenue",,  53.569673,-113.590519,,,0,3,
5445,5445,"134 Street & 107 Avenue",,  53.550824,-113.553740,,,0,7:128:757,
5446,5446,"Meadowlark Road & 87 Avenue",,  53.519596,-113.595637,,,0,2:4:106:118:310:926,
5448,5448,"161 Street & 109 Avenue",,  53.553950,-113.598704,,,0,125,
5449,5449,"172 Street & 87 Avenue",,  53.519824,-113.619588,,,0,1:2:4:23:33:100:106:112:113:115:133:926,
5450,5450,"154 Street & 87 Avenue",,  53.519525,-113.586747,,,0,2:106:112:115,
5451,5451,"150 Street & 87 Avenue",,  53.519366,-113.579414,,,0,2:106:112:115,
5452,5452,"156 Street & 87 Avenue",,  53.519018,-113.590423,,,0,4:118:310,
5453,5453,"142 Street & Stony Plain Road",,  53.543393,-113.565563,,,0,115:150:305,
5454,5454,"174 Street & 95 Avenue",,  53.531372,-113.621170,,,0,109:311,
5455,5455,"163 Street & 109 Avenue",,  53.553584,-113.602468,,,0,125,
5456,5456,"142 Street & 114 Avenue",,  53.562222,-113.565716,,,0,121:126,
5457,5457,"160 Street & 100A Avenue",,  53.540211,-113.596922,,,0,150,
5458,5458,"142 Street & 100 Avenue",,  53.540837,-113.565553,,,0,109:112:115,
5460,5460,"149 Street & 114 Avenue",,  53.563246,-113.578923,,,0,123,
5461,5461,"159 Street & 104 Avenue",,  53.546450,-113.596226,,,0,125,
5462,5462,"156 Street & 107 Avenue",,  53.551587,-113.590284,,,0,3,
5463,5463,"178 Street & 87 Avenue",,  53.521006,-113.628902,,,0,2:4:102:103:106:107:110:111:117:122:126:129:136:137:150:311,
5464,5464,"137 Street & 115 Avenue",,  53.565166,-113.557514,,,0,115:150,
5465,5465,"165 Street & Stony Plain Road",,  53.541360,-113.606402,,,0,14:111:113:114:123:310:311:317,
5466,5466,"135 Street & 114 Avenue",,  53.563453,-113.555414,,,0,5:115:122:124:128:150,
5467,5467,"156 Street & 116 Avenue",,  53.566122,-113.590498,,,0,3,
5468,5468,"153 Street & 114 Avenue",,  53.563260,-113.584873,,,0,123,
5469,5469,"159 Street & Stony Plain Road",,  53.541612,-113.595554,,,0,125,
5470,5470,"149 Street & 116 Avenue",,  53.568064,-113.577826,,,0,121:129,
5471,5471,"Walker Road & Wanyandi Road S",,  53.497686,-113.611793,,,0,107:110:138,
5472,5472,"139 Street & 115A Avenue",,  53.565960,-113.561465,,,0,115:150,
5473,5473,"142 Street & Yellowhead Trail",,  53.580341,-113.565891,,,0,121,
5474,5474,"145 Street & 80 Avenue",,  53.514700,-113.570935,,,0,112:115,
5475,5475,"161 Street & 83 Avenue",,  53.516896,-113.600025,,,0,112:115,
5476,5476,"156 Street & 102 Avenue",,  53.543166,-113.590394,,,0,3:7,
5477,5477,"149 Street & 93 Avenue",,  53.528104,-113.578076,,,0,2,
5478,5478,"142 Street & 98 Avenue",,  53.536410,-113.565418,,,0,109:112:115,
5479,5479,"135 Street & Dovercourt Avenue",,  53.576004,-113.557820,,,0,115:150,
5480,5480,"159 Street & 83 Avenue",,  53.516894,-113.597423,,,0,112:115,
5481,5481,"Groat Road & 107 Avenue",,  53.551133,-113.551588,,,0,7:128,
5482,5482,"178 Street & 87 Avenue",,  53.521906,-113.630157,,,0,111:122:126:129:137:150,
5483,5483,"184 Street & Parking Lot",,  53.540486,-113.643128,,,0,114:317,
5484,5484,"149 Street & 89 Avenue",,  53.521516,-113.577868,,,0,2,
5485,5485,"149 Street & 118 Avenue",,  53.569373,-113.578178,,,0,121:129,
5486,5486,"165 Street & 87 Avenue",,  53.519479,-113.608221,,,0,1:2:4:23:33:106:310,
5487,5487,"156 Street & 116 Avenue",,  53.567030,-113.590315,,,0,3,
5488,5488,"182 Street & 96 Avenue",,  53.530661,-113.638017,,,0,14,
5489,5489,"149 Street & 99 Avenue",,  53.537979,-113.577898,,,0,2,
5490,5490,"165 Street & 87A Avenue",,  53.522025,-113.608712,,,0,113:310,
5491,5491,"163 Street & 95 Avenue",,  53.531051,-113.602870,,,0,310,
5492,5492,"149 Street & Stony Plain Road",,  53.540341,-113.578192,,,0,2,
5493,5493,"167 Street & 83 Avenue",,  53.516550,-113.609383,,,0,112:115,
5494,5494,"154 Street & Stony Plain Road",,  53.541344,-113.587418,,,0,1:111:120:150,
5495,5495,"150 Street & Stony Plain Road",,  53.541238,-113.579992,,,0,1:111:120:150:305,
5496,5496,"149 Street & 95 Avenue",,  53.531622,-113.578306,,,0,109,
5497,5497,"178 Street & 95 Avenue",,  53.528368,-113.634474,,,0,311,
5498,5498,"142 Street & 121A Avenue",,  53.573749,-113.565725,,,0,121,
5499,5499,"149 Street & 87 Avenue",,  53.518943,-113.578091,,,0,106:596,
5502,5502,"149 Street & 90 Avenue",,  53.523310,-113.577875,,,0,2,
55020,55020,"159 Street & 81 Avenue",,  53.515262,-113.596644,,,0,23:33,
55021,55021,"149 Street  & 102 Avenue",,  53.543361,-113.578333,,,0,305,
55022,55022,"188 Street & Lessard Road",,  53.482507,-113.650585,,,0,103,
55023,55023,"154 Street & 121A Avenue",,  53.573500,-113.586944,,,0,129,
55024,55024,"Cameron Heights Cove & Cameron Heights Way",,  53.473372,-113.633091,,,0,103,
55026,55026,"Lessard Road & 55 Avenue",,  53.492068,-113.629688,,,0,103,
5503,5503,"182 Street & 95 Avenue",,  53.529028,-113.637215,,,0,311,
5505,5505,"149 Street  & 124  Avenue",,  53.579093,-113.574339,,,0,121,
55051,55051,"Cameron Heights Drive & Cameron Heights Point",,  53.476072,-113.629249,,,0,103,
5506,5506,"Wal Mart & Stony Plain Road",,  53.540362,-113.645145,,,0,114:317,
55065,55065,"159 Street & 81 Avenue",,  53.515083,-113.596751,,,0,23:33,
5507,5507,"184 Street & Callingwood Road",,  53.495417,-113.639907,,,0,138,
55074,55074,"Cameron Heights Point & Cameron Heights Drive",,  53.477296,-113.631441,,,0,103,
5508,5508,"149 Street & 121A Avenue",,  53.573603,-113.578923,,,0,129,
55094,55094,"Cameron Heights Way & Chahley Way",,  53.475197,-113.637639,,,0,103,
5510,5510,"188 Street & Lessard Road",,  53.482670,-113.650958,,,0,103,
5511,5511,"145 Street & 87 Avenue",,  53.519290,-113.569656,,,0,596,
5513,5513,"146 Street & 111 Avenue",,  53.558768,-113.572256,,,0,129,
5518,5518,"165 Street & 97 Avenue",,  53.534633,-113.606069,,,0,310,
5521,5521,"168 Street & 88 Avenue",,  53.523709,-113.611578,,,0,113,
5522,5522,"163 Street & 92 Avenue",,  53.527291,-113.602632,,,0,310,
5523,5523,"137 Street & 109A Avenue",,  53.555809,-113.558710,,,0,125,
5524,5524,"136 Street & 109A Avenue",,  53.555808,-113.556585,,,0,125,
55241,55241,"Cameron Heights Way & Cameron Heights Place",,  53.474091,-113.630255,,,0,103,
5525,5525,"167 Street & 99 Avenue",,  53.538246,-113.609775,,,0,113,
55256,55256,"Centreline Emergency Access & Cameron Heights Dr",,  53.476363,-113.633580,,,0,103,
5526,5526,"163 Street & 118 Avenue",,  53.570875,-113.602662,,,0,129,
5527,5527,"142 Street & 96 Avenue",,  53.533348,-113.565659,,,0,112:115,
5528,5528,"142 Street & McQueen Road",,  53.556166,-113.566688,,,0,125:305,
5529,5529,"149 Street & 91 Avenue",,  53.524632,-113.578080,,,0,2,
5530,5530,"182 Street & 97A Avenue",,  53.533384,-113.636568,,,0,14:109,
5531,5531,"135 Street & 118 Avenue",,  53.570244,-113.554090,,,0,3:122,
5532,5532,"156 Street & 104 Avenue",,  53.546276,-113.590431,,,0,3:7,
55329,55329,"176 Street & 95 Avenue",,  53.529913,-113.626321,,,0,311,
5533,5533,"156 Street & 109 Avenue",,  53.553752,-113.590486,,,0,3,
5534,5534,"146 Street & 107 Avenue",,  53.550992,-113.573023,,,0,7,
55341,55341,"176 Street & 96 Avenue",,  53.532678,-113.626440,,,0,311,
55345,55345,"176 Street & 96 Avenue",,  53.529881,-113.626480,,,0,311,
55353,55353,"Mayfield Common",,  53.543029,-113.612020,,,0,311,
55357,55357,"176 Street & 98A Avenue",,  53.532581,-113.626742,,,0,311,
5536,5536,"146 Street & 112 Avenue",,  53.560428,-113.572931,,,0,123,
55369,55369,"Superstore Stony Plain Road",,  53.539919,-113.620155,,,0,311,
5537,5537,"161 Street & 104 Avenue",,  53.546343,-113.598753,,,0,125,
55377,55377,"Mayfield Common Winners",,  53.542999,-113.610661,,,0,311,
5538,5538,"172 Street & 95 Avenue",,  53.531602,-113.619248,,,0,109:111:150:311,
55387,55387,"165 Street & 99 Avenue",,  53.537735,-113.605858,,,0,310,
55388,55388,"178 Street & 95 Avenue",,  53.528581,-113.631566,,,0,311,
5539,5539,"167 Street & 97 Avenue",,  53.534675,-113.610633,,,0,113,
55398,55398,"165 Street & 99 Avenue nearside",,  53.537736,-113.606022,,,0,310,
5540,5540,"182 Street & 93 Avenue",,  53.528373,-113.638852,,,0,14:311,
5541,5541,"149 Street & 118 Avenue",,  53.570332,-113.576273,,,0,3:121:122:126,
5542,5542,"163 Street & 95 Avenue",,  53.531690,-113.603965,,,0,109:150,
5543,5543,"159 Street & 77A Avenue",,  53.509182,-113.595268,,,0,4,
5544,5544,"153 Street & Stony Plain Road",,  53.541223,-113.584636,,,0,1:111:120:150,
5545,5545,"169 Street & 87 Avenue",,  53.519639,-113.612297,,,0,1:2:4:23:33:106:112:113:115:926,
5546,5546,"142 Street & 123 Avenue",,  53.576334,-113.565928,,,0,121,
5547,5547,"168 Street & 91 Avenue",,  53.526379,-113.612433,,,0,113,
5549,5549,"135 Street & Dovercourt Avenue",,  53.576133,-113.557099,,,0,115:150,
5550,5550,"156 Street & 107 Avenue",,  53.550924,-113.590477,,,0,3:7,
5551,5551,"166 Street & Stony Plain Road",,  53.541246,-113.606972,,,0,14:111:113:114:123:311:317,
5552,5552,"163 Street & 100 Avenue",,  53.539535,-113.602622,,,0,150,
5553,5553,"156 Street & 118 Avenue",,  53.570554,-113.591740,,,0,122:126,
5554,5554,"149 Street & 95 Avenue",,  53.531371,-113.578034,,,0,2,
5555,5555,"175 Street & 95 Avenue",,  53.530041,-113.623893,,,0,111:150,
5556,5556,"St Albert Trail & 118 Avenue",,  53.571124,-113.549778,,,0,124:128:757,
5557,5557,"142 Street & 97 Avenue",,  53.534173,-113.565425,,,0,109:112:115,
5558,5558,"138 Street & Buena Vista Road",,  53.518773,-113.559820,,,0,596,
5559,5559,"138 Street & 109A Avenue",,  53.555807,-113.560480,,,0,125,
5560,5560,"149 Street & 115 Avenue",,  53.565682,-113.577882,,,0,121:129,
5561,5561,"142 Street & 89 Avenue",,  53.520905,-113.565795,,,0,112:115,
5562,5562,"144 Street & 80 Avenue",,  53.514781,-113.569195,,,0,112:115,
5563,5563,"142 Street & 104 Avenue",,  53.546093,-113.565848,,,0,115:150:305,
5564,5564,"138 Street & Stony Plain Road",,  53.543712,-113.560965,,,0,1:2:111:112:120,
5565,5565,"142 Street & 121A Avenue",,  53.573192,-113.565909,,,0,121,
5566,5566,"164 Street & 87 Avenue",,  53.519461,-113.604847,,,0,1:2:4:23:33:106:310,
5567,5567,"182 Street & 95 Avenue",,  53.529030,-113.638174,,,0,311,
5568,5568,"156 Street & 97 Avenue",,  53.534905,-113.590217,,,0,1:109:118,
5569,5569,"136 Street & 107 Avenue",,  53.550839,-113.555733,,,0,7,
5570,5570,"149 Street & 100 Avenue",,  53.538311,-113.578167,,,0,2:305,
5571,5571,"174 Street & 98A Avenue",,  53.533086,-113.621120,,,0,109:311,
5572,5572,"142 Street & 118 Avenue",,  53.570729,-113.565667,,,0,121,
